id,name,image,model,categoryId,price,description,rating,origin,prepTime,availability,dietary,calories,protein,carbs,fats,flavorProfile,spiceLevel,ingredients,servingSize,tags,price_LKR,price_USD,Gluten-Free,Vegan,Vegetarian,tag_american,tag_appetizer,tag_beans,tag_bread,tag_burger,tag_cheesy,tag_chinese,tag_chocolate,tag_cocktail,tag_coconut,tag_coffee,tag_cold,tag_condiment,tag_cookies,tag_cooling,tag_corn,tag_creamy,tag_crispy,tag_curry,tag_custard,tag_dessert,tag_dip,tag_dumplings,tag_fast food,tag_floral,tag_fried,tag_fries,tag_fritters,tag_fruity,tag_fudge,tag_gluten-free,tag_grain,tag_greens,tag_grilled,tag_hearty,tag_herbal,tag_hot,tag_ice cream,tag_iced,tag_indian,tag_italian,tag_juice,tag_lemonade,tag_lentils,tag_milk,tag_milky,tag_mushrooms,tag_noodles,tag_pasta,tag_pastry,tag_pie,tag_potatoes,tag_pudding,tag_refreshing,tag_rice,tag_salad,tag_savory,tag_seafood,tag_short eats,tag_snack,tag_soda,tag_spiced,tag_spicy,tag_sri lankan,tag_steak,tag_steamed,tag_stir-fry,tag_street food,tag_sweet,tag_syrup,tag_tangy,tag_tea,tag_thai,tag_tropical,tag_vegan,tag_vegetarian,tag_wafers,tag_yogurt,flavor_Bitter,flavor_Citrus,flavor_Creamy,flavor_Earthy,flavor_Floral,flavor_Fresh,flavor_Herbal,flavor_Neutral,flavor_Savory,flavor_Spicy,flavor_Sweet,flavor_Sweet-Savory,flavor_Sweet-Sour,flavor_Sweet-Spicy,flavor_Sweet-Tart,flavor_Tangy,spiceLevel_encoded,origin_American,origin_Chinese,origin_Chinese-American,origin_Indian,origin_Italian,origin_Sri Lankan,origin_Thai,available_in_menu,ingredients_list,nutrition_tags,contextual_tags
159,Rose Lassi,/foodImages/rose_lassi.jpeg,/models/rose_lassi.glb,1,"{'LKR': 180, 'USD': 0.6}",Yogurt drink with rose flavor,4.6,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",140,4,20,4,Sweet,Mild,"yogurt, rose syrup, sugar",1 glass,"[""indian"", ""yogurt"", ""floral""]",180.0,0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"['yogurt', 'rose syrup', 'sugar']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""yogurt"", ""vegetarian"", ""mild"", ""indian"", ""floral"", ""sweet""]"
160,Root Beer,/foodImages/root_beer.jpeg,/models/root_beer.glb,1,"{'LKR': 200, 'USD': 0.67}",Fizzy soda with sassafras flavor,4.5,American,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",150,0,40,0,Sweet,Mild,"carbonated water, sugar, sassafras",1 glass,"[""american"", ""soda"", ""cold""]",200.0,0.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['carbonated water', 'sugar', 'sassafras']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""cold"", ""dessert"", ""soda"", ""american"", ""vegetarian"", ""mild"", ""vegan"", ""sweet""]"
161,Limoncello Spritz,/foodImages/limoncello_spritz.jpeg,/models/limoncello_spritz.glb,1,"{'LKR': 300, 'USD': 1.0}",Lemon liqueur with sparkling water,4.7,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",120,0,15,0,Citrus,Mild,"limoncello, sparkling water, lemon",1 glass,"[""italian"", ""cocktail"", ""refreshing""]",300.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['limoncello', 'sparkling water', 'lemon']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""cocktail"", ""citrus"", ""refreshing"", ""vegetarian"", ""italian"", ""mild"", ""vegan""]"
162,Sugarcane Juice,/foodImages/sugarcane_juice.jpeg,/models/sugarcane_juice.glb,1,"{'LKR': 150, 'USD': 0.5}",Freshly pressed sugarcane juice,4.6,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Sweet,Mild,"sugarcane, lime",1 glass,"[""thai"", ""juice"", ""refreshing""]",150.0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"['sugarcane', 'lime']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""juice"", ""refreshing"", ""vegetarian"", ""summer"", ""mild"", ""vegan"", ""thai"", ""sweet""]"
163,Chrysanthemum Tea,/foodImages/chrysanthemum_tea.jpeg,/models/chrysanthemum_tea.glb,1,"{'LKR': 120, 'USD': 0.4}",Floral herbal tea,4.5,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",0,0,0,0,Floral,Mild,"chrysanthemum flowers, water",1 cup,"[""chinese"", ""tea"", ""herbal""]",120.0,0.4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['chrysanthemum flowers', 'water']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""vegetarian"", ""herbal"", ""mild"", ""tea"", ""vegan"", ""floral"", ""chinese""]"
164,Woodapple Juice,/foodImages/woodapple_juice.jpeg,/models/woodapple_juice.glb,1,"{'LKR': 150, 'USD': 0.5}",Tangy and sweet woodapple drink,4.6,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,1,25,0,Sweet-Tart,Mild,"woodapple, sugar, water",1 glass,"[""sri lankan"", ""juice"", ""tropical""]",150.0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"['woodapple', 'sugar', 'water']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""juice"", ""sri lankan"", ""vegetarian"", ""sweet-tart"", ""mild"", ""vegan"", ""tropical""]"
165,Buttermilk,/foodImages/buttermilk.jpeg,/models/buttermilk.glb,2,"{'LKR': 120, 'USD': 0.4}",Spiced yogurt drink with curry leaves,4.5,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",80,3,10,3,Savory,Mild,"yogurt, water, curry leaves, spices",1 glass,"[""indian"", ""yogurt"", ""savory""]",120.0,0.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"['yogurt', 'water', 'curry leaves', 'spices']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""yogurt"", ""savory"", ""vegetarian"", ""mild"", ""indian""]"
166,Sweet Tea,/foodImages/sweet_tea.jpeg,/models/sweet_tea.glb,1,"{'LKR': 150, 'USD': 0.5}",Chilled black tea with sugar,4.6,American,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Sweet,Mild,"black tea, sugar, water, ice",1 glass,"[""american"", ""tea"", ""cold""]",150.0,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['black tea', 'sugar', 'water', 'ice']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""cold"", ""dessert"", ""american"", ""vegetarian"", ""mild"", ""tea"", ""vegan"", ""sweet""]"
167,Americano,/foodImages/americano.jpeg,/models/americano.glb,1,"{'LKR': 180, 'USD': 0.6}",Espresso diluted with hot water,4.6,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",5,0,1,0,Bitter,Mild,"espresso, water",1 cup,"[""italian"", ""coffee"", ""hot""]",180.0,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['espresso', 'water']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""coffee"", ""hot"", ""vegetarian"", ""italian"", ""bitter"", ""mild"", ""winter"", ""vegan""]"
168,Lychee Juice,/foodImages/lychee_juice.jpeg,/models/lychee_juice.glb,1,"{'LKR': 200, 'USD': 0.67}",Sweet and floral lychee drink,4.7,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Sweet,Mild,"lychee, water, sugar",1 glass,"[""thai"", ""juice"", ""fruity""]",200.0,0.67,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"['lychee', 'water', 'sugar']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""juice"", ""vegetarian"", ""fruity"", ""mild"", ""vegan"", ""thai"", ""sweet""]"
169,Oolong Tea,/foodImages/oolong_tea.jpeg,/models/oolong_tea.glb,1,"{'LKR': 120, 'USD': 0.4}",Partially fermented tea with floral notes,4.6,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",0,0,0,0,Floral,Mild,"oolong tea leaves, water",1 cup,"[""chinese"", ""tea"", ""hot""]",120.0,0.4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['oolong tea leaves', 'water']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""hot"", ""vegetarian"", ""mild"", ""tea"", ""vegan"", ""floral"", ""chinese""]"
170,Tamarind Juice,/foodImages/tamarind_juice.jpeg,/models/tamarind_juice.glb,1,"{'LKR': 150, 'USD': 0.5}",Tangy and sweet tamarind drink,4.6,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Sweet-Tart,Mild,"tamarind, sugar, water",1 glass,"[""sri lankan"", ""juice"", ""refreshing""]",150.0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"['tamarind', 'sugar', 'water']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""juice"", ""sri lankan"", ""refreshing"", ""vegetarian"", ""sweet-tart"", ""mild"", ""vegan""]"
171,Jal Jeera,/foodImages/jal_jeera.jpeg,/models/jal_jeera.glb,1,"{'LKR': 120, 'USD': 0.4}",Spiced cumin and mint drink,4.5,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",50,0,10,0,Spicy,Mild,"cumin, mint, tamarind, water",1 glass,"[""indian"", ""spiced"", ""refreshing""]",120.0,0.4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"['cumin', 'mint', 'tamarind', 'water']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""spiced"", ""refreshing"", ""vegetarian"", ""mild"", ""indian"", ""vegan"", ""spicy""]"
172,Cola,/foodImages/cola.jpeg,/models/cola.glb,1,"{'LKR': 150, 'USD': 0.5}",Classic carbonated soft drink,4.5,American,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",140,0,35,0,Sweet,Mild,"carbonated water, sugar, flavorings",1 glass,"[""american"", ""soda"", ""cold""]",150.0,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['carbonated water', 'sugar', 'flavorings']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""cold"", ""dessert"", ""soda"", ""american"", ""vegetarian"", ""mild"", ""vegan"", ""sweet""]"
173,Orzata,/foodImages/orzata.jpeg,/models/orzata.glb,1,"{'LKR': 180, 'USD': 0.6}",Sweet almond-flavored drink,4.6,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",120,0,30,0,Sweet,Mild,"almond syrup, water, ice",1 glass,"[""italian"", ""syrup"", ""refreshing""]",180.0,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['almond syrup', 'water', 'ice']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""refreshing"", ""vegetarian"", ""syrup"", ""italian"", ""mild"", ""vegan"", ""sweet""]"
174,Pineapple Juice,/foodImages/pineapple_juice.jpeg,/models/pineapple_juice.glb,1,"{'LKR': 180, 'USD': 0.6}",Fresh and tropical pineapple juice,4.7,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Sweet,Mild,"pineapple, water",1 glass,"[""thai"", ""juice"", ""tropical""]",180.0,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"['pineapple', 'water']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""dessert"", ""juice"", ""sweet"", ""vegetarian"", ""summer"", ""mild"", ""vegan"", ""thai"", ""tropical""]"
175,Barley Water,/foodImages/barley_water.jpeg,/models/barley_water.glb,1,"{'LKR': 120, 'USD': 0.4}",Mildly sweet barley drink,4.5,Chinese,Medium (15–30 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,1,20,0,Neutral,Mild,"barley, water, sugar",1 glass,"[""chinese"", ""grain"", ""refreshing""]",120.0,0.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['barley', 'water', 'sugar']","[""Vegan"", ""Vegetarian"", ""Low Calorie""]","[""neutral"", ""refreshing"", ""vegetarian"", ""mild"", ""grain"", ""vegan"", ""chinese""]"
176,Pol Sambol,/foodImages/pol_sambol.jpeg,/models/pol_sambol.glb,1,"{'LKR': 100.0, 'USD': 0.3333333333333333}",Spicy coconut relish with chili,4.7,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,1,5,7,Spicy,Hot,"coconut, chili, onion, lime",1 portion,"[""sri lankan"", ""condiment"", ""spicy""]",100.0,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,"['coconut', 'chili', 'onion', 'lime']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""condiment"", ""hot"", ""sri lankan"", ""vegetarian"", ""vegan"", ""spicy""]"
178,French Fries,/foodImages/french_fries.jpeg,/models/french_fries.glb,1,"{'LKR': 150, 'USD': 0.5}",Crispy golden potato fries,4.5,American,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan']",250,3,35,12,Savory,Mild,"potatoes, oil, salt",1 portion,"[""american"", ""fries"", ""crispy""]",150.0,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['potatoes', 'oil', 'salt']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""savory"", ""vegetarian"", ""american"", ""crispy"", ""mild"", ""vegan"", ""fries""]"
180,Som Tam,/foodImages/som_tam.jpeg,/models/som_tam.glb,2,"{'LKR': 180.0, 'USD': 0.6}",Spicy green papaya salad,4.7,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,2,15,2,Spicy,Hot,"papaya, chili, lime, peanuts",1 portion,"[""thai"", ""salad"", ""spicy""]",180.0,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,"['papaya', 'chili', 'lime', 'peanuts']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""hot"", ""salad"", ""vegetarian"", ""summer"", ""vegan"", ""thai"", ""spicy""]"
181,Stir-fried Vegetables,/foodImages/stir_fried_vegetables.jpeg,/models/stir_fried_vegetables.glb,1,"{'LKR': 150.0, 'USD': 0.5}",Mixed vegetables in soy sauce,4.5,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan']",100,3,15,5,Savory,Mild,"broccoli, carrots, soy sauce",1 portion,"[""chinese"", ""stir-fry"", ""vegetarian""]",150.0,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['broccoli', 'carrots', 'soy sauce']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""stir-fry"", ""savory"", ""vegetarian"", ""mild"", ""vegan"", ""chinese""]"
182,Lunu Miris,/foodImages/lunu_miris.jpeg,/models/lunu_miris.glb,1,"{'LKR': 80.0, 'USD': 0.26666666666666666}",Fiery onion and chili relish,4.6,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",50,1,5,3,Spicy,Hot,"onion, chili, salt, lime",1 portion,"[""sri lankan"", ""condiment"", ""spicy""]",80.0,0.2666666666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,"['onion', 'chili', 'salt', 'lime']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""condiment"", ""hot"", ""sri lankan"", ""vegetarian"", ""vegan"", ""spicy""]"
184,Coleslaw,/foodImages/coleslaw.jpeg,/models/coleslaw.glb,2,"{'LKR': 120.0, 'USD': 0.4}",Creamy cabbage and carrot salad,4.5,American,Quick (under 15 min),In Stock,['Vegetarian'],150,2,10,12,Creamy,Mild,"cabbage, carrots, mayonnaise",1 portion,"[""american"", ""salad"", ""creamy""]",120.0,0.4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['cabbage', 'carrots', 'mayonnaise']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""salad"", ""creamy"", ""vegetarian"", ""american"", ""summer"", ""mild""]"
185,Caprese Salad,/foodImages/caprese_salad.jpeg,/models/caprese_salad.glb,2,"{'LKR': 200.0, 'USD': 0.6666666666666666}","Tomato, mozzarella, and basil salad",4.7,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",180,8,5,14,Savory,Mild,"tomatoes, mozzarella, basil, olive oil",1 portion,"[""italian"", ""salad"", ""vegetarian""]",200.0,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['tomatoes', 'mozzarella', 'basil', 'olive oil']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""salad"", ""savory"", ""vegetarian"", ""summer"", ""italian"", ""mild""]"
186,Larb,/foodImages/larb.jpeg,/models/larb.glb,2,"{'LKR': 180.0, 'USD': 0.6}",Spicy minced chicken salad,4.6,Thai,Quick (under 15 min),In Stock,['Gluten-Free'],150,12,5,8,Spicy,Hot,"chicken, lime, chili, mint",1 portion,"[""thai"", ""salad"", ""spicy""]",180.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,"['chicken', 'lime', 'chili', 'mint']","[""Gluten-Free"", ""Low Calorie""]","[""hot"", ""salad"", ""summer"", ""thai"", ""spicy""]"
